date,hour,day_of_week,kitchen,item_name_raw,price_thb,units_sold,gross_revenue_thb,rate_code,source_row_id,duplicate_key,exception_reason
2025-10-28,3,1,Pattaya_Beach,Combo Set A (2 แก้ว),59.0,3,177.0,GB-RC000,116367,7221129697984248134,non_menu_or_unmapped_name
2026-01-18,22,6,BKK_Ladprao,น้ำส้มปั่น (เมนูทดลอง),59.0,2,118.0,GB-RC000,116890,10846959250272203179,non_menu_or_unmapped_name
2026-03-08,6,6,BKK_Sukhumvit,น้ำส้มปั่น (เมนูทดลอง),0.0,1,0.0,LM-RC000,117238,428808131679952758,non_menu_or_unmapped_name
2025-09-28,3,6,Pattaya_Beach,แก้วเปล่า,99.0,3,297.0,LM-RC000,117921,1757268772099439561,non_menu_or_unmapped_name
2025-12-23,2,1,Pattaya_Central,Combo Set A (2 แก้ว),99.0,1,99.0,LM-RC000,118561,13647289674041992147,non_menu_or_unmapped_name
2026-07-08,16,2,Pattaya_Beach,Combo Set A (2 แก้ว),35.0,3,105.0,GB-RC000,119288,13979203445674015813,non_menu_or_unmapped_name
2025-09-10,14,2,Pattaya_Beach,แก้วเปล่า,35.0,2,70.0,LM-RC000,119635,7865616381982710282,non_menu_or_unmapped_name
2026-04-12,13,6,BKK_Ladprao,แก้วเปล่า,0.0,1,0.0,GB-RC000,119929,16378132363475417143,non_menu_or_unmapped_name
2025-11-09,10,6,BKK_Sukhumvit,น้ำส้มปั่น (เมนูทดลอง),99.0,1,99.0,LM-RC000,120658,4426949364852363884,non_menu_or_unmapped_name
2026-08-07,19,4,BKK_Ladprao,น้ำส้มปั่น (เมนูทดลอง),35.0,3,105.0,LM-RC000,120846,7113451450753193433,non_menu_or_unmapped_name
2026-08-16,13,6,Pattaya_Beach,Combo Set A (2 แก้ว),0.0,3,0.0,GB-RC000,121194,8974649555541469305,non_menu_or_unmapped_name
2026-05-14,18,3,Pattaya_Central,แก้วเปล่า,99.0,3,297.0,LM-RC000,121276,15894539400279417835,non_menu_or_unmapped_name
2026-08-19,10,2,BKK_Sukhumvit,น้ำส้มปั่น (เมนูทดลอง),99.0,3,297.0,LM-RC000,121507,17134103664711997095,non_menu_or_unmapped_name
2026-02-11,13,2,BKK_Ladprao,Combo Set A (2 แก้ว),99.0,2,198.0,GB-RC000,121676,5344682687233205527,non_menu_or_unmapped_name
2025-12-12,19,4,BKK_Sukhumvit,Combo Set A (2 แก้ว),99.0,3,297.0,GB-RC000,121795,13304480899874747486,non_menu_or_unmapped_name
2026-07-25,6,5,Pattaya_Beach,แก้วเปล่า,59.0,3,177.0,LM-RC000,122442,11056114499524280902,non_menu_or_unmapped_name
2025-09-18,15,3,BKK_Ladprao,แก้วเปล่า,35.0,2,70.0,GB-RC000,123526,9228831145589135520,non_menu_or_unmapped_name
2026-04-28,20,1,BKK_Sukhumvit,แก้วเปล่า,35.0,3,105.0,GB-RC000,123575,2529277082449565922,non_menu_or_unmapped_name
2026-01-23,10,4,BKK_Ladprao,น้ำส้มปั่น (เมนูทดลอง),99.0,2,198.0,GB-RC000,123682,6708005968088465373,non_menu_or_unmapped_name
2026-07-28,0,1,Pattaya_Beach,แก้วเปล่า,35.0,1,35.0,LM-RC000,124034,17868885981204655901,non_menu_or_unmapped_name
