week_start,kitchen,sku,units_sold,units_wasted,waste_cost_thb,waste_rate,series_active
2026-05-04,Pattaya_Central,MixedBerryPremium,441,103.0,4645.3,0.18933823529411764,True
2026-05-04,Pattaya_Central,PassionFruit,706,62.0,1455.76,0.08072916666666667,True
2026-05-04,Pattaya_Central,Pineapple,1379,49.0,711.48,0.03431372549019608,True
2026-05-04,Pattaya_Central,Watermelon,2136,72.0,925.9200000000001,0.03260869565217391,True
2026-05-11,BKK_Ladprao,Guava,316,29.0,423.69,0.08405797101449275,True
2026-05-11,BKK_Ladprao,MixedBerryPremium,178,60.0,2805.0,0.25210084033613445,True
2026-05-11,BKK_Ladprao,PassionFruit,285,49.0,1219.12,0.1467065868263473,True
2026-05-11,BKK_Ladprao,Pineapple,595,36.0,514.08,0.05705229793977813,True
2026-05-11,BKK_Ladprao,Watermelon,836,36.0,465.12,0.04128440366972477,True
2026-05-11,BKK_Sukhumvit,Guava,573,30.0,438.29999999999995,0.04975124378109453,True
2026-05-11,BKK_Sukhumvit,MixedBerryPremium,273,59.0,2758.25,0.17771084337349397,True
2026-05-11,BKK_Sukhumvit,PassionFruit,451,38.0,945.4399999999999,0.07770961145194274,True
2026-05-11,BKK_Sukhumvit,Pineapple,932,38.0,542.64,0.03917525773195876,True
2026-05-11,BKK_Sukhumvit,Watermelon,1404,40.0,516.8,0.027700831024930747,True
2026-05-11,Pattaya_Beach,Guava,654,30.0,438.29999999999995,0.043859649122807015,True
2026-05-11,Pattaya_Beach,MixedBerryPremium,312,67.0,3132.25,0.17678100263852242,True
2026-05-11,Pattaya_Beach,PassionFruit,528,39.0,970.3199999999999,0.06878306878306878,True
2026-05-11,Pattaya_Beach,Pineapple,994,41.0,585.48,0.03961352657004831,True
2026-05-11,Pattaya_Beach,Watermelon,1584,42.0,542.64,0.025830258302583026,True
2026-05-11,Pattaya_Central,Guava,768,40.0,584.4,0.04950495049504951,True
2026-05-11,Pattaya_Central,MixedBerryPremium,371,93.0,4347.75,0.20043103448275862,True
2026-05-11,Pattaya_Central,PassionFruit,611,38.0,945.44,0.05855161787365177,True
2026-05-11,Pattaya_Central,Pineapple,1213,53.0,756.84,0.04186413902053712,True
2026-05-11,Pattaya_Central,Watermelon,1867,51.0,658.92,0.026590198123044837,True
2026-05-18,BKK_Ladprao,Guava,318,30.0,472.5,0.08620689655172414,True
2026-05-18,BKK_Ladprao,MixedBerryPremium,179,59.0,2655.0,0.24789915966386555,True
2026-05-18,BKK_Ladprao,PassionFruit,275,35.0,830.1999999999999,0.11290322580645161,True
2026-05-18,BKK_Ladprao,Pineapple,529,30.0,401.09999999999997,0.05366726296958855,True
2026-05-18,BKK_Ladprao,Watermelon,871,38.0,508.82000000000005,0.041804180418041806,True
2026-05-18,BKK_Sukhumvit,Guava,570,32.0,504.0,0.053156146179401995,True
2026-05-18,BKK_Sukhumvit,MixedBerryPremium,262,67.0,3015.0,0.20364741641337386,True
2026-05-18,BKK_Sukhumvit,PassionFruit,465,35.0,830.1999999999999,0.07,True
2026-05-18,BKK_Sukhumvit,Pineapple,916,44.0,588.28,0.04583333333333333,True
2026-05-18,BKK_Sukhumvit,Watermelon,1323,35.0,468.65000000000003,0.02577319587628866,True
2026-05-18,Pattaya_Beach,Guava,672,44.0,693.0,0.061452513966480445,True
2026-05-18,Pattaya_Beach,MixedBerryPremium,299,62.0,2790.0,0.17174515235457063,True
2026-05-18,Pattaya_Beach,PassionFruit,516,47.0,1114.84,0.08348134991119005,True
2026-05-18,Pattaya_Beach,Pineapple,1059,51.0,681.87,0.04594594594594595,True
2026-05-18,Pattaya_Beach,Watermelon,1575,46.0,615.94,0.0283775447254781,True
2026-05-18,Pattaya_Central,Guava,775,49.0,771.75,0.05946601941747573,True
2026-05-18,Pattaya_Central,MixedBerryPremium,380,97.0,4365.0,0.20335429769392033,True
2026-05-18,Pattaya_Central,PassionFruit,583,41.0,972.52,0.06570512820512821,True
2026-05-18,Pattaya_Central,Pineapple,1195,45.0,601.65,0.036290322580645164,True
2026-05-18,Pattaya_Central,Watermelon,1835,57.0,763.23,0.030126849894291756,True
2026-05-25,BKK_Ladprao,Guava,317,28.0,436.52,0.08115942028985507,True
2026-05-25,BKK_Ladprao,MixedBerryPremium,159,80.0,3573.6,0.33472803347280333,True
2026-05-25,BKK_Ladprao,PassionFruit,270,39.0,985.9200000000001,0.1262135922330097,True
2026-05-25,BKK_Ladprao,Pineapple,528,36.0,496.44,0.06382978723404255,True
2026-05-25,BKK_Ladprao,Watermelon,857,50.0,662.0,0.05512679162072767,True
2026-05-25,BKK_Sukhumvit,Guava,633,31.0,483.29,0.046686746987951805,True
2026-05-25,BKK_Sukhumvit,MixedBerryPremium,270,68.0,3037.56,0.20118343195266272,True
2026-05-25,BKK_Sukhumvit,PassionFruit,458,41.0,1036.48,0.08216432865731463,True
2026-05-25,BKK_Sukhumvit,Pineapple,904,31.0,427.49,0.033155080213903745,True
2026-05-25,BKK_Sukhumvit,Watermelon,1382,54.0,714.96,0.037604456824512536,True
2026-05-25,Pattaya_Beach,Guava,641,34.0,530.06,0.05037037037037037,True
2026-05-25,Pattaya_Beach,MixedBerryPremium,296,58.0,2590.86,0.1638418079096045,True
2026-05-25,Pattaya_Beach,PassionFruit,535,57.0,1440.96,0.09628378378378379,True
2026-05-25,Pattaya_Beach,Pineapple,1015,42.0,579.18,0.039735099337748346,True
2026-05-25,Pattaya_Beach,Watermelon,1574,55.0,728.2,0.03376304481276857,True
2026-05-25,Pattaya_Central,Guava,808,41.0,639.19,0.048292108362779744,True
2026-05-25,Pattaya_Central,MixedBerryPremium,369,76.0,3394.92,0.1707865168539326,True
2026-05-25,Pattaya_Central,PassionFruit,576,60.0,1516.8000000000002,0.09433962264150944,True
2026-05-25,Pattaya_Central,Pineapple,1182,49.0,675.71,0.039805036555645816,True
2026-05-25,Pattaya_Central,Watermelon,1785,48.0,635.52,0.02618657937806874,True
2026-06-01,BKK_Ladprao,Guava,272,26.0,425.88,0.087248322147651,True
2026-06-01,BKK_Ladprao,MixedBerryPremium,113,43.0,2033.8999999999999,0.27564102564102566,True
2026-06-01,BKK_Ladprao,PassionFruit,225,34.0,1111.46,0.13127413127413126,True
2026-06-01,BKK_Ladprao,Pineapple,436,28.0,382.76,0.0603448275862069,True
2026-06-01,BKK_Ladprao,Watermelon,681,36.0,516.96,0.0502092050209205,True
2026-06-01,BKK_Sukhumvit,Guava,451,23.0,376.74,0.04852320675105485,True
2026-06-01,BKK_Sukhumvit,MixedBerryPremium,211,47.0,2223.1,0.1821705426356589,True
2026-06-01,BKK_Sukhumvit,PassionFruit,337,33.0,1078.77,0.0891891891891892,True
2026-06-01,BKK_Sukhumvit,Pineapple,733,21.0,287.07,0.027851458885941646,True
2026-06-01,BKK_Sukhumvit,Watermelon,1012,30.0,430.79999999999995,0.028790786948176585,True
2026-06-01,Pattaya_Beach,Guava,489,26.0,425.88,0.05048543689320388,True
2026-06-01,Pattaya_Beach,MixedBerryPremium,244,45.0,2128.5,0.15570934256055363,True
2026-06-01,Pattaya_Beach,PassionFruit,411,34.0,1111.46,0.07640449438202247,True
2026-06-01,Pattaya_Beach,Pineapple,858,30.0,410.09999999999997,0.033783783783783786,True
2026-06-01,Pattaya_Beach,Watermelon,1196,34.0,488.24,0.027642276422764227,True
2026-06-01,Pattaya_Central,Guava,590,34.0,556.92,0.05448717948717949,True
2026-06-01,Pattaya_Central,MixedBerryPremium,295,79.0,3736.7000000000003,0.21122994652406418,True
2026-06-01,Pattaya_Central,PassionFruit,453,51.0,1667.1899999999998,0.10119047619047619,True
2026-06-01,Pattaya_Central,Pineapple,951,45.0,615.15,0.045180722891566265,True
2026-06-01,Pattaya_Central,Watermelon,1430,52.0,746.72,0.03508771929824561,True
2026-06-08,BKK_Ladprao,Guava,210,20.0,324.4,0.08695652173913043,True
2026-06-08,BKK_Ladprao,MixedBerryPremium,113,47.0,2344.83,0.29375,True
2026-06-08,BKK_Ladprao,PassionFruit,185,30.0,1070.1,0.13953488372093023,True
2026-06-08,BKK_Ladprao,Pineapple,410,32.0,424.64,0.07239819004524888,True
2026-06-08,BKK_Ladprao,Watermelon,606,33.0,453.09000000000003,0.051643192488262914,True
2026-06-08,BKK_Sukhumvit,Guava,375,23.0,373.05999999999995,0.05778894472361809,True
2026-06-08,BKK_Sukhumvit,MixedBerryPremium,199,44.0,2195.16,0.18106995884773663,True
2026-06-08,BKK_Sukhumvit,PassionFruit,336,29.0,1034.43,0.07945205479452055,True
2026-06-08,BKK_Sukhumvit,Pineapple,651,29.0,384.83,0.04264705882352941,True
2026-06-08,BKK_Sukhumvit,Watermelon,944,34.0,466.82,0.034764826175869123,True
2026-06-08,Pattaya_Beach,Guava,433,20.0,324.4,0.04415011037527594,True
2026-06-08,Pattaya_Beach,MixedBerryPremium,209,48.0,2394.7200000000003,0.1867704280155642,True
2026-06-08,Pattaya_Beach,PassionFruit,372,42.0,1498.1399999999999,0.10144927536231885,True
2026-06-08,Pattaya_Beach,Pineapple,725,25.0,331.75,0.03333333333333333,True
2026-06-08,Pattaya_Beach,Watermelon,1055,34.0,466.82,0.031221303948576674,True
2026-06-08,Pattaya_Central,Guava,554,30.0,486.59999999999997,0.05136986301369863,True
2026-06-08,Pattaya_Central,MixedBerryPremium,246,56.0,2793.84,0.18543046357615894,True
2026-06-08,Pattaya_Central,PassionFruit,375,31.0,1105.77,0.07635467980295567,True
2026-06-08,Pattaya_Central,Pineapple,803,40.0,530.8,0.04744958481613286,True
2026-06-08,Pattaya_Central,Watermelon,1307,33.0,453.09000000000003,0.024626865671641792,True
2026-06-15,BKK_Ladprao,Guava,239,23.0,394.67999999999995,0.08778625954198473,True
2026-06-15,BKK_Ladprao,MixedBerryPremium,101,44.0,2178.88,0.30344827586206896,True
2026-06-15,BKK_Ladprao,PassionFruit,188,31.0,1046.25,0.1415525114155251,True
2026-06-15,BKK_Ladprao,Pineapple,409,27.0,395.01,0.06192660550458716,True
2026-06-15,BKK_Ladprao,Watermelon,633,34.0,482.8,0.050974512743628186,True
2026-06-15,BKK_Sukhumvit,Guava,395,21.0,360.36,0.05048076923076923,True
2026-06-15,BKK_Sukhumvit,MixedBerryPremium,170,41.0,2030.3200000000002,0.1943127962085308,True
2026-06-15,BKK_Sukhumvit,PassionFruit,336,35.0,1181.25,0.09433962264150944,True
2026-06-15,BKK_Sukhumvit,Pineapple,662,26.0,380.38,0.0377906976744186,True
2026-06-15,BKK_Sukhumvit,Watermelon,1009,36.0,511.2,0.03444976076555024,True
2026-06-15,Pattaya_Beach,Guava,465,23.0,394.68,0.0471311475409836,True
2026-06-15,Pattaya_Beach,MixedBerryPremium,204,47.0,2327.44,0.18725099601593626,True
2026-06-15,Pattaya_Beach,PassionFruit,370,36.0,1215.0,0.08866995073891626,True
2026-06-15,Pattaya_Beach,Pineapple,725,25.0,365.75,0.03333333333333333,True
2026-06-15,Pattaya_Beach,Watermelon,1126,40.0,568.0,0.03430531732418525,True
2026-06-15,Pattaya_Central,Guava,523,28.0,480.47999999999996,0.050816696914700546,True
2026-06-15,Pattaya_Central,MixedBerryPremium,252,48.0,2376.96,0.16,True
2026-06-15,Pattaya_Central,PassionFruit,449,32.0,1080.0,0.06652806652806653,True
2026-06-15,Pattaya_Central,Pineapple,843,34.0,497.4200000000001,0.03876852907639681,True
2026-06-15,Pattaya_Central,Watermelon,1332,45.0,639.0,0.032679738562091505,True
2026-06-22,BKK_Ladprao,Guava,258,23.0,370.07,0.08185053380782918,True
2026-06-22,BKK_Ladprao,MixedBerryPremium,121,51.0,2624.9700000000003,0.29651162790697677,True
2026-06-22,BKK_Ladprao,PassionFruit,200,34.0,1089.02,0.1452991452991453,True
2026-06-22,BKK_Ladprao,Pineapple,407,24.0,342.24,0.05568445475638051,True
2026-06-22,BKK_Ladprao,Watermelon,614,34.0,483.47999999999996,0.05246913580246913,True
2026-06-22,BKK_Sukhumvit,Guava,414,20.0,321.8,0.04608294930875576,True
2026-06-22,BKK_Sukhumvit,MixedBerryPremium,187,38.0,1955.8600000000001,0.1688888888888889,True
2026-06-22,BKK_Sukhumvit,PassionFruit,340,32.0,1024.96,0.08602150537634409,True
2026-06-22,BKK_Sukhumvit,Pineapple,738,32.0,456.32,0.04155844155844156,True
2026-06-22,BKK_Sukhumvit,Watermelon,959,28.0,398.15999999999997,0.028368794326241134,True
2026-06-22,Pattaya_Beach,Guava,446,18.0,289.62,0.03879310344827586,True
2026-06-22,Pattaya_Beach,MixedBerryPremium,190,46.0,2367.62,0.19491525423728814,True
2026-06-22,Pattaya_Beach,PassionFruit,381,42.0,1345.26,0.09929078014184398,True
2026-06-22,Pattaya_Beach,Pineapple,683,33.0,470.58,0.046089385474860335,True
2026-06-22,Pattaya_Beach,Watermelon,1144,41.0,583.02,0.03459915611814346,True
2026-06-22,Pattaya_Central,Guava,545,27.0,434.43,0.0472027972027972,True
2026-06-22,Pattaya_Central,MixedBerryPremium,244,48.0,2470.56,0.1643835616438356,True
2026-06-22,Pattaya_Central,PassionFruit,423,39.0,1249.17,0.08441558441558442,True
2026-06-22,Pattaya_Central,Pineapple,843,33.0,470.58,0.03767123287671233,True
2026-06-22,Pattaya_Central,Watermelon,1338,41.0,583.02,0.02973168963016679,True
2026-06-29,BKK_Ladprao,Guava,215,17.0,268.77,0.07327586206896551,True
2026-06-29,BKK_Ladprao,MixedBerryPremium,79,34.0,1836.0,0.3008849557522124,True
2026-06-29,BKK_Ladprao,PassionFruit,175,19.0,610.85,0.0979381443298969,True
2026-06-29,BKK_Ladprao,Pineapple,388,31.0,455.7,0.07398568019093078,True
2026-06-29,BKK_Ladprao,Watermelon,540,24.0,331.44,0.0425531914893617,True
2026-06-29,BKK_Sukhumvit,Guava,378,21.0,332.01,0.05263157894736842,True
2026-06-29,BKK_Sukhumvit,MixedBerryPremium,163,43.0,2322.0,0.2087378640776699,True
2026-06-29,BKK_Sukhumvit,PassionFruit,336,32.0,1028.8,0.08695652173913043,True
2026-06-29,BKK_Sukhumvit,Pineapple,650,30.0,441.0,0.04411764705882353,True
2026-06-29,BKK_Sukhumvit,Watermelon,972,38.0,524.78,0.03762376237623762,True
2026-06-29,Pattaya_Beach,Guava,392,18.0,284.58,0.04390243902439024,True
2026-06-29,Pattaya_Beach,MixedBerryPremium,179,33.0,1782.0,0.15566037735849056,True
2026-06-29,Pattaya_Beach,PassionFruit,352,26.0,835.9,0.06878306878306878,True
2026-06-29,Pattaya_Beach,Pineapple,706,28.0,411.6,0.03814713896457766,True
2026-06-29,Pattaya_Beach,Watermelon,1107,31.0,428.11,0.027240773286467488,True
2026-06-29,Pattaya_Central,Guava,542,30.0,474.3,0.05244755244755245,True
2026-06-29,Pattaya_Central,MixedBerryPremium,220,42.0,2268.0,0.16030534351145037,True
2026-06-29,Pattaya_Central,PassionFruit,405,35.0,1125.25,0.07954545454545454,True
2026-06-29,Pattaya_Central,Pineapple,793,34.0,499.8,0.041112454655380895,True
2026-06-29,Pattaya_Central,Watermelon,1309,34.0,469.54,0.02531645569620253,True
2026-07-06,BKK_Ladprao,Guava,286,18.0,298.08,0.05921052631578947,True
2026-07-06,BKK_Ladprao,MixedBerryPremium,98,41.0,2167.67,0.2949640287769784,True
2026-07-06,BKK_Ladprao,PassionFruit,189,25.0,879.75,0.11682242990654206,True
2026-07-06,BKK_Ladprao,Pineapple,394,24.0,368.64,0.05741626794258373,True
2026-07-06,BKK_Ladprao,Watermelon,600,33.0,452.76,0.052132701421800945,True
2026-07-06,BKK_Sukhumvit,Guava,412,21.0,347.76,0.04849884526558892,True
2026-07-06,BKK_Sukhumvit,MixedBerryPremium,172,38.0,2009.0600000000002,0.18095238095238095,True
2026-07-06,BKK_Sukhumvit,PassionFruit,335,29.0,1020.51,0.07967032967032966,True
2026-07-06,BKK_Sukhumvit,Pineapple,670,27.0,414.71999999999997,0.03873744619799139,True
2026-07-06,BKK_Sukhumvit,Watermelon,905,26.0,356.71999999999997,0.027926960257787327,True
2026-07-06,Pattaya_Beach,Guava,480,31.0,513.36,0.060665362035225046,True
2026-07-06,Pattaya_Beach,MixedBerryPremium,204,56.0,2960.7200000000003,0.2153846153846154,True
2026-07-06,Pattaya_Beach,PassionFruit,391,40.0,1407.6,0.09280742459396751,True
2026-07-06,Pattaya_Beach,Pineapple,741,33.0,506.88,0.04263565891472868,True
2026-07-06,Pattaya_Beach,Watermelon,1048,34.0,466.47999999999996,0.031423290203327174,True
2026-07-06,Pattaya_Central,Guava,535,30.0,496.8,0.05309734513274336,True
2026-07-06,Pattaya_Central,MixedBerryPremium,238,56.0,2960.7200000000003,0.19047619047619047,True
2026-07-06,Pattaya_Central,PassionFruit,452,31.0,1090.8899999999999,0.06418219461697723,True
2026-07-06,Pattaya_Central,Pineapple,867,34.0,522.24,0.03773584905660377,True
2026-07-06,Pattaya_Central,Watermelon,1319,34.0,466.48,0.025129342202512936,True
2026-07-13,BKK_Ladprao,Guava,195,12.0,207.95999999999998,0.057971014492753624,True
2026-07-13,BKK_Ladprao,MixedBerryPremium,93,46.0,2367.62,0.33093525179856115,True
2026-07-13,BKK_Ladprao,PassionFruit,173,25.0,842.0,0.12626262626262627,True
2026-07-13,BKK_Ladprao,Pineapple,403,30.0,496.5,0.06928406466512702,True
2026-07-13,BKK_Ladprao,Watermelon,520,25.0,346.25,0.045871559633027525,True
2026-07-13,BKK_Sukhumvit,Guava,386,19.0,329.27,0.04691358024691358,True
2026-07-13,BKK_Sukhumvit,MixedBerryPremium,146,25.0,1286.75,0.14619883040935672,True
2026-07-13,BKK_Sukhumvit,PassionFruit,285,27.0,909.36,0.08653846153846154,True
2026-07-13,BKK_Sukhumvit,Pineapple,625,29.0,479.95,0.04434250764525994,True
2026-07-13,BKK_Sukhumvit,Watermelon,961,33.0,457.04999999999995,0.03319919517102616,True
2026-07-13,Pattaya_Beach,Guava,414,28.0,485.24,0.06334841628959276,True
2026-07-13,Pattaya_Beach,MixedBerryPremium,196,56.0,2882.32,0.2222222222222222,True
2026-07-13,Pattaya_Beach,PassionFruit,332,32.0,1077.76,0.08791208791208792,True
2026-07-13,Pattaya_Beach,Pineapple,695,22.0,364.1,0.030683403068340307,True
2026-07-13,Pattaya_Beach,Watermelon,1005,27.0,373.95,0.02616279069767442,True
2026-07-13,Pattaya_Central,Guava,468,20.0,346.59999999999997,0.040983606557377046,True
2026-07-13,Pattaya_Central,MixedBerryPremium,208,58.0,2985.26,0.21804511278195488,True
2026-07-13,Pattaya_Central,PassionFruit,390,43.0,1448.24,0.09930715935334873,True
2026-07-13,Pattaya_Central,Pineapple,866,34.0,562.7,0.03777777777777778,True
2026-07-13,Pattaya_Central,Watermelon,1218,39.0,540.15,0.031026252983293555,True
2026-07-20,BKK_Ladprao,Guava,240,22.0,342.98,0.08396946564885496,True
2026-07-20,BKK_Ladprao,MixedBerryPremium,63,26.0,1299.48,0.29213483146067415,True
2026-07-20,BKK_Ladprao,PassionFruit,180,29.0,997.31,0.13875598086124402,True
2026-07-20,BKK_Ladprao,Pineapple,360,22.0,340.12,0.05759162303664921,True
2026-07-20,BKK_Ladprao,Watermelon,579,29.0,394.69,0.047697368421052634,True
2026-07-20,BKK_Sukhumvit,Guava,388,18.0,280.62,0.04433497536945813,True
2026-07-20,BKK_Sukhumvit,MixedBerryPremium,124,26.0,1299.48,0.17333333333333334,True
2026-07-20,BKK_Sukhumvit,PassionFruit,305,27.0,928.53,0.08132530120481928,True
2026-07-20,BKK_Sukhumvit,Pineapple,610,20.0,309.2,0.031746031746031744,True
2026-07-20,BKK_Sukhumvit,Watermelon,905,25.0,340.25,0.026881720430107527,True
2026-07-20,Pattaya_Beach,Guava,433,17.0,265.03,0.03777777777777778,True
2026-07-20,Pattaya_Beach,MixedBerryPremium,152,32.0,1599.3600000000001,0.17391304347826086,True
2026-07-20,Pattaya_Beach,PassionFruit,369,29.0,997.31,0.0728643216080402,True
2026-07-20,Pattaya_Beach,Pineapple,651,26.0,401.96000000000004,0.03840472673559823,True
2026-07-20,Pattaya_Beach,Watermelon,1007,25.0,340.25,0.02422480620155039,True
2026-07-20,Pattaya_Central,Guava,540,27.0,420.93,0.047619047619047616,True
2026-07-20,Pattaya_Central,MixedBerryPremium,205,45.0,2249.1,0.18,True
2026-07-20,Pattaya_Central,PassionFruit,409,38.0,1306.82,0.08501118568232663,True
2026-07-20,Pattaya_Central,Pineapple,795,32.0,494.72,0.03869407496977025,True
2026-07-20,Pattaya_Central,Watermelon,1266,43.0,585.23,0.03284950343773873,True
2026-07-27,BKK_Ladprao,Guava,228,18.0,297.36,0.07317073170731707,True
2026-07-27,BKK_Ladprao,MixedBerryPremium,79,36.0,1881.72,0.3130434782608696,True
2026-07-27,BKK_Ladprao,PassionFruit,189,27.0,876.42,0.125,True
2026-07-27,BKK_Ladprao,Pineapple,333,24.0,393.36,0.06722689075630252,True
2026-07-27,BKK_Ladprao,Watermelon,552,32.0,448.32,0.0547945205479452,True
2026-07-27,BKK_Sukhumvit,Guava,359,21.0,346.92,0.05526315789473684,True
2026-07-27,BKK_Sukhumvit,MixedBerryPremium,140,33.0,1724.91,0.1907514450867052,True
2026-07-27,BKK_Sukhumvit,PassionFruit,303,25.0,811.5,0.07621951219512195,True
2026-07-27,BKK_Sukhumvit,Pineapple,628,24.0,393.36,0.03680981595092025,True
2026-07-27,BKK_Sukhumvit,Watermelon,947,26.0,364.26,0.02672147995889003,True
2026-07-27,Pattaya_Beach,Guava,474,25.0,413.0,0.050100200400801605,True
2026-07-27,Pattaya_Beach,MixedBerryPremium,157,36.0,1881.72,0.18652849740932642,True
2026-07-27,Pattaya_Beach,PassionFruit,345,28.0,908.88,0.07506702412868632,True
2026-07-27,Pattaya_Beach,Pineapple,714,27.0,442.53000000000003,0.03643724696356275,True
2026-07-27,Pattaya_Beach,Watermelon,1038,27.0,378.27,0.02535211267605634,True
2026-07-27,Pattaya_Central,Guava,483,29.0,479.08,0.056640625,True
2026-07-27,Pattaya_Central,MixedBerryPremium,181,39.0,2038.5300000000002,0.17727272727272728,True
2026-07-27,Pattaya_Central,PassionFruit,423,40.0,1298.4,0.08639308855291576,True
2026-07-27,Pattaya_Central,Pineapple,791,30.0,491.70000000000005,0.03654080389768575,True
2026-07-27,Pattaya_Central,Watermelon,1261,33.0,462.33,0.025502318392581144,True
2026-08-03,BKK_Ladprao,Guava,235,18.0,280.62,0.07114624505928854,True
2026-08-03,BKK_Ladprao,MixedBerryPremium,101,34.0,1883.6,0.2518518518518518,True
2026-08-03,BKK_Ladprao,PassionFruit,184,24.0,771.6,0.11538461538461539,True
2026-08-03,BKK_Ladprao,Pineapple,404,34.0,560.32,0.0776255707762557,True
2026-08-03,BKK_Ladprao,Watermelon,557,33.0,467.61,0.05593220338983051,True
2026-08-03,BKK_Sukhumvit,Guava,429,20.0,311.8,0.044543429844097995,True
2026-08-03,BKK_Sukhumvit,MixedBerryPremium,155,40.0,2216.0,0.20512820512820512,True
2026-08-03,BKK_Sukhumvit,PassionFruit,328,34.0,1093.1000000000001,0.09392265193370165,True
2026-08-03,BKK_Sukhumvit,Pineapple,679,20.0,329.6,0.02861230329041488,True
2026-08-03,BKK_Sukhumvit,Watermelon,1048,27.0,382.59,0.025116279069767444,True
2026-08-03,Pattaya_Beach,Guava,504,29.0,452.11,0.054409005628517824,True
2026-08-03,Pattaya_Beach,MixedBerryPremium,204,51.0,2825.4,0.2,True
2026-08-03,Pattaya_Beach,PassionFruit,406,36.0,1157.4,0.08144796380090498,True
2026-08-03,Pattaya_Beach,Pineapple,677,30.0,494.4,0.042432814710042434,True
2026-08-03,Pattaya_Beach,Watermelon,1234,45.0,637.65,0.035183737294761534,True
2026-08-03,Pattaya_Central,Guava,544,38.0,592.42,0.06529209621993128,True
2026-08-03,Pattaya_Central,MixedBerryPremium,204,34.0,1883.6,0.14285714285714285,True
2026-08-03,Pattaya_Central,PassionFruit,453,38.0,1221.7,0.07739307535641547,True
2026-08-03,Pattaya_Central,Pineapple,852,28.0,461.44,0.031818181818181815,True
2026-08-03,Pattaya_Central,Watermelon,1362,37.0,524.29,0.02644746247319514,True
2026-08-10,BKK_Ladprao,Guava,220,21.0,342.93,0.08713692946058091,True
2026-08-10,BKK_Ladprao,MixedBerryPremium,70,26.0,1531.92,0.2708333333333333,True
2026-08-10,BKK_Ladprao,PassionFruit,208,28.0,961.24,0.11864406779661017,True
2026-08-10,BKK_Ladprao,Pineapple,375,27.0,421.2,0.06716417910447761,True
2026-08-10,BKK_Ladprao,Watermelon,554,30.0,417.6,0.05136986301369863,True
2026-08-10,BKK_Sukhumvit,Guava,418,18.0,293.94,0.04128440366972477,True
2026-08-10,BKK_Sukhumvit,MixedBerryPremium,134,30.0,1767.6,0.18292682926829268,True
2026-08-10,BKK_Sukhumvit,PassionFruit,322,30.0,1029.9,0.08522727272727272,True
2026-08-10,BKK_Sukhumvit,Pineapple,606,23.0,358.79999999999995,0.03656597774244833,True
2026-08-10,BKK_Sukhumvit,Watermelon,966,38.0,528.96,0.037848605577689244,True
2026-08-10,Pattaya_Beach,Guava,470,21.0,342.93,0.04276985743380855,True
2026-08-10,Pattaya_Beach,MixedBerryPremium,172,39.0,2297.88,0.1848341232227488,True
2026-08-10,Pattaya_Beach,PassionFruit,338,30.0,1029.9,0.08152173913043478,True
2026-08-10,Pattaya_Beach,Pineapple,616,30.0,468.0,0.04643962848297214,True
2026-08-10,Pattaya_Beach,Watermelon,1054,33.0,459.36,0.03035878564857406,True
2026-08-10,Pattaya_Central,Guava,530,27.0,440.90999999999997,0.04847396768402154,True
2026-08-10,Pattaya_Central,MixedBerryPremium,163,32.0,1885.44,0.1641025641025641,True
2026-08-10,Pattaya_Central,PassionFruit,421,43.0,1476.19,0.09267241379310345,True
2026-08-10,Pattaya_Central,Pineapple,821,34.0,530.4,0.03976608187134503,True
2026-08-10,Pattaya_Central,Watermelon,1208,34.0,473.28,0.027375201288244767,True
2026-08-17,BKK_Ladprao,Guava,222,19.0,292.03,0.07883817427385892,True
2026-08-17,BKK_Ladprao,MixedBerryPremium,89,38.0,2301.66,0.2992125984251969,True
2026-08-17,BKK_Ladprao,PassionFruit,182,26.0,881.4,0.125,True
2026-08-17,BKK_Ladprao,Pineapple,357,22.0,370.7,0.05804749340369393,True
2026-08-17,BKK_Ladprao,Watermelon,578,31.0,428.73,0.05090311986863711,True
2026-08-17,BKK_Sukhumvit,Guava,384,17.0,261.28999999999996,0.04239401496259352,True
2026-08-17,BKK_Sukhumvit,MixedBerryPremium,151,33.0,1998.81,0.1793478260869565,True
2026-08-17,BKK_Sukhumvit,PassionFruit,296,25.0,847.5,0.0778816199376947,True
2026-08-17,BKK_Sukhumvit,Pineapple,643,22.0,370.7,0.03308270676691729,True
2026-08-17,BKK_Sukhumvit,Watermelon,943,24.0,331.92,0.02481902792140641,True
2026-08-17,Pattaya_Beach,Guava,431,27.0,414.99,0.05895196506550218,True
2026-08-17,Pattaya_Beach,MixedBerryPremium,153,32.0,1938.24,0.17297297297297298,True
2026-08-17,Pattaya_Beach,PassionFruit,334,31.0,1050.9,0.08493150684931507,True
2026-08-17,Pattaya_Beach,Pineapple,662,27.0,454.95,0.03918722786647315,True
2026-08-17,Pattaya_Beach,Watermelon,1080,32.0,442.56000000000006,0.02877697841726619,True
2026-08-17,Pattaya_Central,Guava,545,25.0,384.25,0.043859649122807015,True
2026-08-17,Pattaya_Central,MixedBerryPremium,204,56.0,3391.92,0.2153846153846154,True
2026-08-17,Pattaya_Central,PassionFruit,440,32.0,1084.8,0.06779661016949153,True
2026-08-17,Pattaya_Central,Pineapple,797,34.0,572.9,0.04091456077015644,True
2026-08-17,Pattaya_Central,Watermelon,1244,47.0,650.01,0.03640588690937258,True
