cutoff,method,kitchen,sku,horizon_days,mae,absolute_error_units,signed_error_units,wape,bias_pct,actual_units,forecast_units
2026-06-30,weekday_median_8w,Pattaya_Beach,Watermelon,28,42.17857142857143,1181.0,1084.0,0.28512795750845005,0.26170931916948337,4142.0,5226.0
2026-06-30,weekday_median_8w,Pattaya_Central,Guava,28,24.178571428571427,677.0,579.0,0.3346515076618883,0.2862086010874938,2023.0,2602.0
2026-06-30,weekday_median_8w,Pattaya_Central,PassionFruit,28,17.428571428571427,488.0,355.0,0.2927414517096581,0.21295740851829634,1667.0,2022.0
2026-06-30,weekday_median_8w,Pattaya_Central,Pineapple,28,32.07142857142857,898.0,781.0,0.2717095310136157,0.2363086232980333,3305.0,4086.0
2026-06-30,weekday_median_8w,Pattaya_Central,Watermelon,28,47.142857142857146,1320.0,1130.0,0.2577118313158922,0.2206169465052714,5122.0,6252.0
2026-06-30,weekday_median_8w,BKK_Ladprao,MixedBerryPremium,28,8.821428571428571,247.0,208.0,0.7623456790123457,0.6419753086419753,324.0,532.0
2026-06-30,weekday_median_8w,BKK_Sukhumvit,MixedBerryPremium,28,11.321428571428571,317.0,309.0,0.5154471544715448,0.5024390243902439,615.0,924.0
2026-06-30,weekday_median_8w,Pattaya_Beach,MixedBerryPremium,28,11.25,315.0,254.0,0.4399441340782123,0.3547486033519553,716.0,970.0
2026-06-30,weekday_median_8w,Pattaya_Central,MixedBerryPremium,28,14.392857142857142,403.0,374.0,0.4653579676674365,0.43187066974595845,866.0,1240.0
2026-06-30,level_weekday_blend,BKK_Ladprao,Guava,28,6.83572138300291,191.40019872408146,41.267130356190094,0.2018989438017737,0.04353072822382921,948.0,989.26713035619
2026-06-30,level_weekday_blend,BKK_Ladprao,PassionFruit,28,4.302759980317268,120.47727944888351,24.34095614218475,0.16324834613669853,0.032982325395914294,738.0,762.3409561421847
2026-06-30,level_weekday_blend,BKK_Ladprao,Pineapple,28,6.977121490669991,195.35940173875974,26.515812171318203,0.1269391824163481,0.017229247674670697,1539.0,1565.515812171318
2026-06-30,level_weekday_blend,BKK_Ladprao,Watermelon,28,11.224106548936286,314.274983370216,158.54996674043196,0.13992652865993588,0.07059214903848261,2246.0,2404.549966740431
2026-06-30,level_weekday_blend,BKK_Sukhumvit,Guava,28,7.7663274946902465,217.4571698513269,60.91433970265387,0.13763112015906767,0.03855337955864169,1580.0,1640.9143397026542
2026-06-30,level_weekday_blend,BKK_Sukhumvit,PassionFruit,28,9.033552351316986,252.93946583687563,151.0169468573621,0.2023515726695005,0.12081355748588966,1250.0,1401.016946857362
2026-06-30,level_weekday_blend,BKK_Sukhumvit,Pineapple,28,19.21450430390391,538.0061205093095,242.26071089129175,0.209912649437889,0.09452232184599756,2563.0,2805.260710891291
2026-06-30,level_weekday_blend,BKK_Sukhumvit,Watermelon,28,16.53598781948739,463.0076589456469,194.82144504781127,0.123865077299531,0.05211916667945727,3738.0,3932.821445047811
2026-06-30,level_weekday_blend,Pattaya_Beach,Guava,28,8.975553220178693,251.3154901650034,-18.79156884497604,0.144268364044204,-0.01078735295348797,1742.0,1723.2084311550238
2026-06-30,level_weekday_blend,Pattaya_Beach,PassionFruit,28,7.238948948893592,202.69057056902057,69.20849849578599,0.14124778436865545,0.04822891881239442,1435.0,1504.2084984957864
2026-06-30,level_weekday_blend,Pattaya_Beach,Pineapple,28,16.0218402310201,448.61152646856283,129.11227411197592,0.16212921086684598,0.04666146516515212,2767.0,2896.1122741119757
2026-06-30,level_weekday_blend,Pattaya_Beach,Watermelon,28,19.82905758768272,555.2136124551162,435.6238217964533,0.13404481227791312,0.10517233746896507,4142.0,4577.623821796454
2026-06-30,level_weekday_blend,Pattaya_Central,Guava,28,15.871897793051184,444.41313820543314,245.82627641086629,0.21968024627060462,0.12151570756839658,2023.0,2268.8262764108667
2026-06-30,level_weekday_blend,Pattaya_Central,PassionFruit,28,9.16256938417335,256.5519427568538,10.863599297976634,0.1539003855769969,0.006516856207544472,1667.0,1677.863599297977
2026-06-30,level_weekday_blend,Pattaya_Central,Pineapple,28,12.674531873647725,354.8868924621363,5.416494469909026,0.10737878743181128,0.0016388788108650607,3305.0,3310.4164944699096
2026-06-30,level_weekday_blend,Pattaya_Central,Watermelon,28,19.940778149325663,558.3417881811185,158.2616781785532,0.1090085490396561,0.03089841432615252,5122.0,5280.261678178552
2026-06-30,level_weekday_blend,BKK_Ladprao,MixedBerryPremium,28,7.2655540411673245,203.43551315268508,147.7885760152879,0.6278873862737193,0.45613758029409845,324.0,471.78857601528796
2026-06-30,level_weekday_blend,BKK_Sukhumvit,MixedBerryPremium,28,5.4020406362637,151.2571378153836,103.93332156922835,0.24594656555346928,0.16899727084427374,615.0,718.9333215692285
2026-06-30,level_weekday_blend,Pattaya_Beach,MixedBerryPremium,28,6.519178621918092,182.53700141370658,46.703603958378395,0.2549399461085287,0.06522849714857318,716.0,762.7036039583783
2026-06-30,level_weekday_blend,Pattaya_Central,MixedBerryPremium,28,7.805207150588552,218.54580021647945,111.09160043295896,0.2523623559081749,0.128281293802493,866.0,977.0916004329591
2026-07-31,naive_last_day,BKK_Ladprao,Guava,28,6.107142857142857,171.0,-49.0,0.18647764449291168,-0.05343511450381679,917.0,868.0
2026-07-31,naive_last_day,BKK_Ladprao,PassionFruit,28,4.714285714285714,132.0,10.0,0.1769436997319035,0.013404825737265416,746.0,756.0
2026-07-31,naive_last_day,BKK_Ladprao,Pineapple,28,6.035714285714286,169.0,-9.0,0.11319490957803081,-0.006028131279303416,1493.0,1484.0
2026-07-31,naive_last_day,BKK_Ladprao,Watermelon,28,8.714285714285714,244.0,-70.0,0.10825199645075421,-0.031055900621118012,2254.0,2184.0
2026-07-31,naive_last_day,BKK_Sukhumvit,Guava,28,20.25,567.0,-567.0,0.3537117903930131,-0.3537117903930131,1603.0,1036.0
2026-07-31,naive_last_day,BKK_Sukhumvit,PassionFruit,28,11.0,308.0,-298.0,0.2464,-0.2384,1250.0,952.0
2026-07-31,naive_last_day,BKK_Sukhumvit,Pineapple,28,8.607142857142858,241.0,-89.0,0.09544554455445545,-0.035247524752475244,2525.0,2436.0
2026-07-31,naive_last_day,BKK_Sukhumvit,Watermelon,28,14.071428571428571,394.0,-116.0,0.10186142709410548,-0.02998965873836608,3868.0,3752.0
2026-07-31,naive_last_day,Pattaya_Beach,Guava,28,12.142857142857142,340.0,-296.0,0.18518518518518517,-0.16122004357298475,1836.0,1540.0
2026-07-31,naive_last_day,Pattaya_Beach,PassionFruit,28,9.321428571428571,261.0,67.0,0.1806228373702422,0.04636678200692042,1445.0,1512.0
2026-07-31,naive_last_day,Pattaya_Beach,Pineapple,28,15.142857142857142,424.0,60.0,0.15963855421686746,0.022590361445783132,2656.0,2716.0
2026-07-31,naive_last_day,Pattaya_Beach,Watermelon,28,30.857142857142858,864.0,-840.0,0.19654231119199272,-0.1910828025477707,4396.0,3556.0
2026-07-31,naive_last_day,Pattaya_Central,Guava,28,12.928571428571429,362.0,30.0,0.17254528122020973,0.014299332697807437,2098.0,2128.0
2026-07-31,naive_last_day,Pattaya_Central,PassionFruit,28,14.714285714285714,412.0,-394.0,0.2409356725146199,-0.2304093567251462,1710.0,1316.0
2026-07-31,naive_last_day,Pattaya_Central,Pineapple,28,13.857142857142858,388.0,-20.0,0.11872705018359853,-0.006119951040391677,3268.0,3248.0
2026-07-31,naive_last_day,Pattaya_Central,Watermelon,28,26.607142857142858,745.0,-679.0,0.1476124430354666,-0.13453536754507628,5047.0,4368.0
2026-07-31,naive_last_day,BKK_Ladprao,MixedBerryPremium,28,2.7142857142857144,76.0,-24.0,0.2289156626506024,-0.07228915662650602,332.0,308.0
2026-07-31,naive_last_day,BKK_Sukhumvit,MixedBerryPremium,28,4.428571428571429,124.0,-60.0,0.2198581560283688,-0.10638297872340426,564.0,504.0
2026-07-31,naive_last_day,Pattaya_Beach,MixedBerryPremium,28,7.178571428571429,201.0,-177.0,0.29515418502202645,-0.2599118942731278,681.0,504.0
2026-07-31,naive_last_day,Pattaya_Central,MixedBerryPremium,28,5.178571428571429,145.0,7.0,0.20110957004160887,0.009708737864077669,721.0,728.0
2026-07-31,moving_avg_4w,BKK_Ladprao,Guava,28,6.38265306122449,178.71428571428572,33.00000000000006,0.19489016980838136,0.03598691384950933,917.0,950.0000000000001
2026-07-31,moving_avg_4w,BKK_Ladprao,PassionFruit,28,4.576530612244897,128.14285714285714,-20.000000000000043,0.17177326694752967,-0.026809651474530887,746.0,726.0
2026-07-31,moving_avg_4w,BKK_Ladprao,Pineapple,28,6.176020408163266,172.92857142857144,2.0000000000000853,0.1158262367237585,0.0013395847287341496,1493.0,1495.0
2026-07-31,moving_avg_4w,BKK_Ladprao,Watermelon,28,8.642857142857142,242.0,-33.99999999999983,0.10736468500443656,-0.015084294587400102,2254.0,2220.0
2026-07-31,moving_avg_4w,BKK_Sukhumvit,Guava,28,6.9234693877551035,193.8571428571429,-50.99999999999994,0.12093396310489263,-0.03181534622582654,1603.0,1551.9999999999995
2026-07-31,moving_avg_4w,BKK_Sukhumvit,PassionFruit,28,6.7602040816326525,189.28571428571428,-26.999999999999943,0.1514285714285714,-0.021599999999999956,1250.0,1222.9999999999995
2026-07-31,moving_avg_4w,BKK_Sukhumvit,Pineapple,28,8.887755102040817,248.8571428571429,21.99999999999983,0.09855728429985856,0.008712871287128646,2525.0,2547.0
2026-07-31,moving_avg_4w,BKK_Sukhumvit,Watermelon,28,14.071428571428571,394.0,-151.99999999999977,0.10186142709410548,-0.039296794208893426,3868.0,3716.0000000000005
2026-07-31,moving_avg_4w,Pattaya_Beach,Guava,28,10.428571428571429,292.0,-58.0,0.15904139433551198,-0.03159041394335512,1836.0,1778.0
2026-07-31,moving_avg_4w,Pattaya_Beach,PassionFruit,28,8.183673469387756,229.14285714285717,-10.999999999999972,0.15857637172516068,-0.007612456747404825,1445.0,1434.0000000000002
2026-07-31,moving_avg_4w,Pattaya_Beach,Pineapple,28,16.249999999999996,454.99999999999994,121.99999999999983,0.1713102409638554,0.04593373493975897,2656.0,2778.0
2026-07-31,moving_avg_4w,Pattaya_Beach,Watermelon,28,21.95918367346938,614.8571428571427,-300.0000000000002,0.13986741193292598,-0.0682438580527753,4396.0,4095.9999999999995
2026-07-31,moving_avg_4w,Pattaya_Central,Guava,28,12.482142857142858,349.5,-61.0,0.16658722592945663,-0.029075309818875118,2098.0,2037.0
2026-07-31,moving_avg_4w,Pattaya_Central,PassionFruit,28,9.640306122448978,269.9285714285714,-57.00000000000005,0.15785296574770258,-0.03333333333333336,1710.0,1652.9999999999998
2026-07-31,moving_avg_4w,Pattaya_Central,Pineapple,28,14.790816326530612,414.1428571428571,69.99999999999983,0.1267267004721105,0.021419828641370816,3268.0,3338.0
2026-07-31,moving_avg_4w,Pattaya_Central,Watermelon,28,26.423469387755095,739.8571428571427,28.999999999999773,0.1465934501401115,0.005745987715474494,5047.0,5076.000000000002
2026-07-31,moving_avg_4w,BKK_Ladprao,MixedBerryPremium,28,2.841836734693877,79.57142857142856,0.9999999999999858,0.23967297762478482,0.0030120481927710416,332.0,333.0000000000001
2026-07-31,moving_avg_4w,BKK_Sukhumvit,MixedBerryPremium,28,4.63265306122449,129.71428571428572,37.00000000000003,0.22998986828774065,0.06560283687943268,564.0,600.9999999999998
2026-07-31,moving_avg_4w,Pattaya_Beach,MixedBerryPremium,28,5.433673469387755,152.14285714285714,15.999999999999975,0.22341095028319696,0.02349486049926575,681.0,696.9999999999999
2026-07-31,moving_avg_4w,Pattaya_Central,MixedBerryPremium,28,7.426020408163266,207.92857142857144,136.00000000000003,0.2883891420645929,0.18862690707350904,721.0,857.0000000000001
2026-07-31,exp_smoothing_4w,BKK_Ladprao,Guava,28,6.303968764074526,176.51112539408672,17.57787775860723,0.19248759584960384,0.01916889613806677,917.0,934.5778777586072
2026-07-31,exp_smoothing_4w,BKK_Ladprao,PassionFruit,28,4.693857153688425,131.4280003032759,5.996002122931259,0.17617694410626794,0.008037536357816701,746.0,751.9960021229313
2026-07-31,exp_smoothing_4w,BKK_Ladprao,Pineapple,28,6.070043715084779,169.9612240223738,-68.36428407830834,0.11383873008866296,-0.04578987547107056,1493.0,1424.6357159216914
2026-07-31,exp_smoothing_4w,BKK_Ladprao,Watermelon,28,8.705125856230984,243.74352397446756,-66.4093356425459,0.10813820939417372,-0.02946288182899108,2254.0,2187.590664357454
2026-07-31,exp_smoothing_4w,BKK_Sukhumvit,Guava,28,7.481790024054258,209.49012067351924,-155.9802413470385,0.13068628862976872,-0.09730520358517684,1603.0,1447.0197586529616
2026-07-31,exp_smoothing_4w,BKK_Sukhumvit,PassionFruit,28,6.966391061580282,195.0589497242479,-67.41264806973527,0.15604715977939831,-0.05393011845578821,1250.0,1182.5873519302645
2026-07-31,exp_smoothing_4w,BKK_Sukhumvit,Pineapple,28,8.628111372987023,241.58711844363665,-28.890170894543814,0.09567806671035115,-0.011441651839423294,2525.0,2496.109829105456
2026-07-31,exp_smoothing_4w,BKK_Sukhumvit,Watermelon,28,14.071428571428571,394.0,-128.67558501234817,0.10186142709410548,-0.033266697262758056,3868.0,3739.324414987652
2026-07-31,exp_smoothing_4w,Pattaya_Beach,Guava,28,10.674371202282076,298.88239366389814,-19.9116221763569,0.16278997476247176,-0.010845110117841448,1836.0,1816.0883778236432
2026-07-31,exp_smoothing_4w,Pattaya_Beach,PassionFruit,28,7.661298477153555,214.51635736029954,-65.9236656519355,0.1484542265469201,-0.04562191394597612,1445.0,1379.0763343480642
2026-07-31,exp_smoothing_4w,Pattaya_Beach,Pineapple,28,15.465863301487149,433.04417244164017,78.08834488328046,0.1630437396241115,0.029400732260271255,2656.0,2734.088344883281
2026-07-31,exp_smoothing_4w,Pattaya_Beach,Watermelon,28,22.65482519945879,634.3351055848461,-379.17286954696146,0.14429824967808147,-0.08625406495608769,4396.0,4016.827130453038
2026-07-31,exp_smoothing_4w,Pattaya_Central,Guava,28,12.520674751866109,350.57889305225103,-45.89549726848554,0.1671014742861063,-0.02187583282577957,2098.0,2052.104502731515
2026-07-31,exp_smoothing_4w,Pattaya_Central,PassionFruit,28,9.706201981616246,271.7736554852549,-82.83117679356911,0.1589319622720789,-0.04843928467460182,1710.0,1627.168823206431
2026-07-31,exp_smoothing_4w,Pattaya_Central,Pineapple,28,13.712838880645538,383.9594886580751,-48.28357939347478,0.11749066360406214,-0.014774657097146506,3268.0,3219.7164206065245
2026-07-31,exp_smoothing_4w,Pattaya_Central,Watermelon,28,24.200068304216895,677.601912518073,-145.3146449493953,0.13425835397623798,-0.028792281543371368,5047.0,4901.685355050607
2026-07-31,exp_smoothing_4w,BKK_Ladprao,MixedBerryPremium,28,2.7215426257289854,76.20319352041159,-26.844709285762193,0.22952769132654094,-0.08085755808964516,332.0,305.1552907142379
2026-07-31,exp_smoothing_4w,BKK_Sukhumvit,MixedBerryPremium,28,4.249378656974372,118.98260239528241,-18.24356646604602,0.2109620609845433,-0.03234674905327308,564.0,545.756433533954
2026-07-31,exp_smoothing_4w,Pattaya_Beach,MixedBerryPremium,28,5.34959668037189,149.78870705041294,-53.760474676445284,0.2199540485321776,-0.07894342830608705,681.0,627.2395253235547
2026-07-31,exp_smoothing_4w,Pattaya_Central,MixedBerryPremium,28,6.52486345355073,182.69617669942045,93.96830922398578,0.25339275547769824,0.13033052596946712,721.0,814.9683092239859
2026-07-31,seasonal_naive_7d,BKK_Ladprao,Guava,28,6.464285714285714,181.0,63.0,0.19738276990185388,0.06870229007633588,917.0,980.0
2026-07-31,seasonal_naive_7d,BKK_Ladprao,PassionFruit,28,5.214285714285714,146.0,42.0,0.19571045576407506,0.05630026809651475,746.0,788.0
2026-07-31,seasonal_naive_7d,BKK_Ladprao,Pineapple,28,9.178571428571429,257.0,-69.0,0.17213663764233086,-0.046215673141326186,1493.0,1424.0
2026-07-31,seasonal_naive_7d,BKK_Ladprao,Watermelon,28,12.428571428571429,348.0,-22.0,0.1543921916592724,-0.009760425909494233,2254.0,2232.0
2026-07-31,seasonal_naive_7d,BKK_Sukhumvit,Guava,28,10.964285714285714,307.0,-167.0,0.1915159076731129,-0.1041796631316282,1603.0,1436.0
2026-07-31,seasonal_naive_7d,BKK_Sukhumvit,PassionFruit,28,8.214285714285714,230.0,-54.0,0.184,-0.0432,1250.0,1196.0
2026-07-31,seasonal_naive_7d,BKK_Sukhumvit,Pineapple,28,11.321428571428571,317.0,-5.0,0.12554455445544555,-0.0019801980198019802,2525.0,2520.0
2026-07-31,seasonal_naive_7d,BKK_Sukhumvit,Watermelon,28,14.214285714285714,398.0,-64.0,0.10289555325749741,-0.016546018614270942,3868.0,3804.0
2026-07-31,seasonal_naive_7d,Pattaya_Beach,Guava,28,15.428571428571429,432.0,100.0,0.23529411764705882,0.054466230936819175,1836.0,1936.0
2026-07-31,seasonal_naive_7d,Pattaya_Beach,PassionFruit,28,9.607142857142858,269.0,-33.0,0.186159169550173,-0.022837370242214532,1445.0,1412.0
2026-07-31,seasonal_naive_7d,Pattaya_Beach,Pineapple,28,16.071428571428573,450.0,236.0,0.1694277108433735,0.08885542168674698,2656.0,2892.0
2026-07-31,seasonal_naive_7d,Pattaya_Beach,Watermelon,28,20.214285714285715,566.0,-264.0,0.12875341219290265,-0.06005459508644222,4396.0,4132.0
2026-07-31,seasonal_naive_7d,Pattaya_Central,Guava,28,13.428571428571429,376.0,-10.0,0.17921830314585319,-0.004766444232602479,2098.0,2088.0
2026-07-31,seasonal_naive_7d,Pattaya_Central,PassionFruit,28,10.142857142857142,284.0,-82.0,0.16608187134502925,-0.047953216374269005,1710.0,1628.0
2026-07-31,seasonal_naive_7d,Pattaya_Central,Pineapple,28,18.5,518.0,8.0,0.15850673194614442,0.0024479804161566705,3268.0,3276.0
2026-07-31,seasonal_naive_7d,Pattaya_Central,Watermelon,28,13.821428571428571,387.0,9.0,0.07667921537547058,0.0017832375668714088,5047.0,5056.0
2026-07-31,seasonal_naive_7d,BKK_Ladprao,MixedBerryPremium,28,3.2857142857142856,92.0,-40.0,0.27710843373493976,-0.12048192771084337,332.0,292.0
2026-07-31,seasonal_naive_7d,BKK_Sukhumvit,MixedBerryPremium,28,5.857142857142857,164.0,-20.0,0.2907801418439716,-0.03546099290780142,564.0,544.0
2026-07-31,seasonal_naive_7d,Pattaya_Beach,MixedBerryPremium,28,5.607142857142857,157.0,-85.0,0.2305433186490455,-0.12481644640234948,681.0,596.0
2026-07-31,seasonal_naive_7d,Pattaya_Central,MixedBerryPremium,28,8.607142857142858,241.0,95.0,0.3342579750346741,0.1317614424410541,721.0,816.0
2026-07-31,weekday_median_8w,BKK_Ladprao,Guava,28,6.607142857142857,185.0,33.0,0.20174482006543076,0.03598691384950927,917.0,950.0
2026-07-31,weekday_median_8w,BKK_Ladprao,PassionFruit,28,5.535714285714286,155.0,-32.0,0.20777479892761394,-0.04289544235924933,746.0,714.0
2026-07-31,weekday_median_8w,BKK_Ladprao,Pineapple,28,7.285714285714286,204.0,79.0,0.13663764233087744,0.05291359678499665,1493.0,1572.0
2026-07-31,weekday_median_8w,BKK_Ladprao,Watermelon,28,9.464285714285714,265.0,62.0,0.11756876663708962,0.027506654835847383,2254.0,2316.0
2026-07-31,weekday_median_8w,BKK_Sukhumvit,Guava,28,6.964285714285714,195.0,-61.0,0.12164691203992514,-0.038053649407361195,1603.0,1542.0
2026-07-31,weekday_median_8w,BKK_Sukhumvit,PassionFruit,28,7.642857142857143,214.0,14.0,0.1712,0.0112,1250.0,1264.0
2026-07-31,weekday_median_8w,BKK_Sukhumvit,Pineapple,28,11.0,308.0,105.0,0.12198019801980198,0.041584158415841586,2525.0,2630.0
2026-07-31,weekday_median_8w,BKK_Sukhumvit,Watermelon,28,15.178571428571429,425.0,-38.0,0.10987590486039296,-0.00982419855222337,3868.0,3830.0
2026-07-31,weekday_median_8w,Pattaya_Beach,Guava,28,9.821428571428571,275.0,-108.0,0.14978213507625274,-0.058823529411764705,1836.0,1728.0
2026-07-31,weekday_median_8w,Pattaya_Beach,PassionFruit,28,7.285714285714286,204.0,-21.0,0.1411764705882353,-0.01453287197231834,1445.0,1424.0
2026-07-31,weekday_median_8w,Pattaya_Beach,Pineapple,28,14.178571428571429,397.0,190.0,0.14947289156626506,0.07153614457831325,2656.0,2846.0
2026-07-31,weekday_median_8w,Pattaya_Beach,Watermelon,28,17.607142857142858,493.0,-138.0,0.11214740673339399,-0.03139217470427662,4396.0,4258.0
2026-07-31,weekday_median_8w,Pattaya_Central,Guava,28,12.714285714285714,356.0,-6.0,0.16968541468064824,-0.002859866539561487,2098.0,2092.0
2026-07-31,weekday_median_8w,Pattaya_Central,PassionFruit,28,9.535714285714286,267.0,-96.0,0.156140350877193,-0.056140350877192984,1710.0,1614.0
2026-07-31,weekday_median_8w,Pattaya_Central,Pineapple,28,11.571428571428571,324.0,-16.0,0.09914320685434516,-0.004895960832313341,3268.0,3252.0
2026-07-31,weekday_median_8w,Pattaya_Central,Watermelon,28,15.642857142857142,438.0,93.0,0.08678422825440855,0.01842678819100456,5047.0,5140.0
2026-07-31,weekday_median_8w,BKK_Ladprao,MixedBerryPremium,28,3.357142857142857,94.0,24.0,0.28313253012048195,0.07228915662650602,332.0,356.0
2026-07-31,weekday_median_8w,BKK_Sukhumvit,MixedBerryPremium,28,6.214285714285714,174.0,84.0,0.30851063829787234,0.14893617021276595,564.0,648.0
2026-07-31,weekday_median_8w,Pattaya_Beach,MixedBerryPremium,28,5.964285714285714,167.0,57.0,0.24522760646108663,0.08370044052863436,681.0,738.0
2026-07-31,weekday_median_8w,Pattaya_Central,MixedBerryPremium,28,8.214285714285714,230.0,163.0,0.31900138696255204,0.2260748959778086,721.0,884.0
2026-07-31,level_weekday_blend,BKK_Ladprao,Guava,28,6.276984382037264,175.7555626970434,40.288938879303714,0.19166364525304622,0.04393559310720143,917.0,957.2889388793037
2026-07-31,level_weekday_blend,BKK_Ladprao,PassionFruit,28,4.744892859850678,132.85700007581897,23.99800106146563,0.17809249339922115,0.03216890222716572,746.0,769.9980010614659
2026-07-31,level_weekday_blend,BKK_Ladprao,Pineapple,28,7.330010928771194,205.24030600559342,-68.68214203915417,0.1374683898229025,-0.046002774306198375,1493.0,1424.3178579608461
2026-07-31,level_weekday_blend,BKK_Ladprao,Watermelon,28,9.883697284802412,276.74352397446756,-44.20466782127295,0.12277884825841506,-0.019611653869242657,2254.0,2209.7953321787268
2026-07-31,level_weekday_blend,BKK_Sukhumvit,Guava,28,8.61589501202713,241.24506033675962,-161.49012067351924,0.15049598274283196,-0.10074243335840252,1603.0,1441.5098793264808
2026-07-31,level_weekday_blend,BKK_Sukhumvit,PassionFruit,28,7.268909816504427,203.52947486212395,-60.706324034867635,0.16282357988969917,-0.04856505922789411,1250.0,1189.2936759651327
2026-07-31,level_weekday_blend,BKK_Sukhumvit,Pineapple,28,9.398099271818182,263.1467796109091,-16.94508544727171,0.10421654638055806,-0.006710924929612558,2525.0,2508.0549145527284
2026-07-31,level_weekday_blend,BKK_Sukhumvit,Watermelon,28,13.308639343064995,372.64190160581984,-96.33779250617408,0.09633968500667524,-0.0249063579385145,3868.0,3771.662207493826
2026-07-31,level_weekday_blend,Pattaya_Beach,Guava,28,12.515757029712466,350.44119683194907,40.04418891182155,0.1908721115642424,0.021810560409488863,1836.0,1876.0441889118215
2026-07-31,level_weekday_blend,Pattaya_Beach,PassionFruit,28,7.571428571428571,212.0,-49.46183282596775,0.1467128027681661,-0.034229642094095326,1445.0,1395.5381671740324
2026-07-31,level_weekday_blend,Pattaya_Beach,Pineapple,28,14.579645056653574,408.23006158630005,157.04417244164017,0.15370107740448044,0.0591280769735091,2656.0,2813.0441724416405
2026-07-31,level_weekday_blend,Pattaya_Beach,Watermelon,28,19.703908606804596,551.7094409905287,-321.58643477348073,0.1255026025911121,-0.07315433002126495,4396.0,4074.413565226519
2026-07-31,level_weekday_blend,Pattaya_Central,Guava,28,10.541349503732217,295.15778610450207,-27.94774863424277,0.14068531272855198,-0.013321138529191026,2098.0,2070.0522513657575
2026-07-31,level_weekday_blend,Pattaya_Central,PassionFruit,28,9.09905912447339,254.77365548525495,-82.41558839678464,0.14899044180424267,-0.04819625052443546,1710.0,1627.5844116032158
2026-07-31,level_weekday_blend,Pattaya_Central,Pineapple,28,12.642133726037056,353.97974432903754,-20.14178969673719,0.10831693522920366,-0.006163338340494857,3268.0,3247.8582103032622
2026-07-31,level_weekday_blend,Pattaya_Central,Watermelon,28,16.935020491265067,474.18057375542185,-68.15732247469805,0.09395295695570079,-0.013504521988250058,5047.0,4978.842677525301
2026-07-31,level_weekday_blend,BKK_Ladprao,MixedBerryPremium,28,2.9642857142857144,83.0,-33.42235464288112,0.25,-0.10066974290024433,332.0,298.5776453571189
2026-07-31,level_weekday_blend,BKK_Sukhumvit,MixedBerryPremium,28,4.696117899915757,131.4913011976412,-19.121783233023017,0.23314060496035674,-0.033903870980537265,564.0,544.878216766977
2026-07-31,level_weekday_blend,Pattaya_Beach,MixedBerryPremium,28,5.278420183710887,147.79576514390484,-69.38023733822266,0.2170275552773933,-0.1018799373542183,681.0,611.6197626617774
2026-07-31,level_weekday_blend,Pattaya_Central,MixedBerryPremium,28,6.872287291959113,192.42404417485517,94.48415461199289,0.26688494337705293,0.1310459842052606,721.0,815.484154611993
